date,id,area
2022-12-20 00:15:25,1671491725,108689.92527425
2022-12-20 23:37:17,1671575837,108702.28238008
2022-12-21 23:52:01,1671663121,108702.52751655
2022-12-23 00:04:29,1671750269,108713.96073111
2022-12-23 23:11:06,1671833466,108722.30114313001
2022-12-23 23:29:57,1671834597,108722.30114313001
2022-12-25 00:02:07,1671922927,108723.82967512
2022-12-26 00:18:34,1672010314,108723.29204160001
2022-12-26 00:28:14,1672010894,108723.29204160001
2022-12-27 00:25:26,1672097126,108718.40691596
2022-12-27 23:48:29,1672181309,108722.04137561
2022-12-29 00:23:09,1672269789,108724.49470255
2022-12-30 00:15:43,1672355743,108723.94825406
2022-12-31 00:09:17,1672441757,108749.03488553
2023-01-01 00:20:47,1672528847,108749.14226977
2023-01-01 23:37:31,1672612651,108755.88937851
2023-01-02 23:49:57,1672699797,108770.57313768
2023-01-04 00:03:37,1672787017,108762.64541578999
2023-01-05 00:55:04,1672876504,108772.49453963
2023-01-06 00:24:51,1672961091,108781.24495701
2023-01-07 01:07:30,1673050050,108790.08490544
2023-01-07 14:48:21,1673099301,108789.76048755
2023-01-08 01:40:05,1673138405,108784.91554714
2023-01-08 02:01:29,1673139689,108784.91554714
2023-01-08 02:02:09,1673139729,108784.91554714
2023-01-09 01:01:55,1673222515,108785.2915559
2023-01-09 23:42:38,1673304158,108833.27472732001
2023-01-11 00:42:41,1673394161,108833.72079142
2023-01-12 07:20:07,1673504407,108836.78986722999
2023-01-12 09:08:37,1673510917,108836.9175853
2023-01-13 02:39:15,1673573955,108881.40199022
2023-01-13 16:34:13,1673624053,108862.50139058
2023-01-13 16:44:43,1673624683,108862.50139058
2023-01-14 00:40:44,1673653244,108869.43422765
2023-01-15 01:27:14,1673742434,108870.96988733999
2023-01-16 00:55:05,1673826905,108875.43642171001
2023-01-16 23:13:28,1673907208,108883.07930522
2023-01-18 00:19:35,1673997575,108898.38025272
2023-01-19 01:17:50,1674087470,108901.0704302
2023-01-20 00:26:10,1674170770,108900.68172438
2023-01-20 01:21:47,1674174107,108900.68172438
2023-01-21 00:58:36,1674259116,108902.72156459
2023-01-22 00:56:50,1674345410,108905.88759933
2023-01-23 01:08:14,1674432494,108918.24424233999
2023-01-23 01:12:07,1674432727,108918.24424233999
2023-01-24 00:46:03,1674517563,108923.87408837
2023-01-25 00:34:00,1674603240,108930.74111592
2023-01-25 23:40:23,1674686423,108943.04690269999
2023-01-27 00:12:57,1674774777,108943.07138778
2023-01-28 00:47:44,1674863264,108945.26065161
2023-01-29 00:32:23,1674948743,108953.15641341
2023-01-29 23:36:14,1675031774,108968.57761536
2023-01-31 00:42:08,1675122128,108975.38776857001
2023-02-01 00:48:06,1675208886,108978.42741255001
2023-02-02 01:56:46,1675299406,108978.95279825
2023-02-02 02:05:36,1675299936,108979.09543129
2023-02-03 00:29:26,1675380566,108983.32012715
2023-02-04 00:11:50,1675465910,109008.73801967
2023-02-05 00:01:19,1675551679,109022.02499029
2023-02-06 00:38:42,1675640322,109025.88959254
2023-02-06 23:55:13,1675724113,109024.59805526
2023-02-08 00:03:06,1675810986,109027.29709849
2023-02-09 00:20:15,1675898415,109027.87908413
2023-02-10 00:34:18,1675985658,109031.94039429
2023-02-10 23:51:49,1676069509,109035.79046511
2023-02-12 00:45:51,1676159151,109048.93534851
2023-02-13 00:54:31,1676246071,109067.82129496001
2023-02-13 23:33:17,1676327597,109084.87642944
2023-02-15 00:34:12,1676417652,109097.08051311999
2023-02-16 00:00:21,1676502021,109096.96209519
2023-02-16 23:27:01,1676586421,109101.48523202
2023-02-18 02:22:01,1676683321,109107.21215636999
2023-02-19 00:16:25,1676762185,109110.67118091001
2023-02-20 00:15:34,1676848534,109109.20219063
2023-02-21 00:30:48,1676935848,109109.51175791
2023-02-22 00:04:47,1677020687,109109.69944321
2023-02-23 00:02:37,1677106957,109112.58601586
2023-02-24 00:51:08,1677196268,109119.99222439999
2023-02-24 23:54:45,1677279285,109127.24998387
2023-02-26 01:09:21,1677370161,109124.69313171001
2023-02-27 10:18:04,1677489484,109130.13976517
2023-02-28 00:34:21,1677540861,109140.11003653999
2023-03-01 00:47:10,1677628030,109142.96072876
2023-03-01 01:30:37,1677630637,109142.86240892
2023-03-02 01:16:46,1677716206,109145.10674065
2023-03-03 00:08:19,1677798499,109144.22581393
2023-03-03 00:17:26,1677799046,109144.22581393
2023-03-04 00:56:17,1677887777,109144.86160044
2023-03-05 00:42:28,1677973348,109145.94831197
2023-03-06 00:26:28,1678058788,109147.30611389999
2023-03-07 03:41:51,1678156911,109157.97074703
2023-03-08 00:46:41,1678232801,109166.9156174
2023-03-09 00:30:56,1678318256,109166.9156174
2023-03-10 09:26:26,1678436786,109172.68510872
2023-03-10 23:10:48,1678486248,109174.59736808001
2023-03-12 00:36:30,1678577790,109179.43015703
2023-03-13 00:14:59,1678662899,109191.91109749001
2023-03-14 00:56:22,1678751782,109191.54982028999
2023-03-14 23:19:30,1678832370,109193.85578451
2023-03-16 01:01:01,1678924861,109194.38292894
2023-03-16 02:00:33,1678928433,109194.33406936
